postagem_id,postagem,comentario,sentimento,curtidas,reacoes,data_postagem,data_comentario,usuario_postagem_id,usuario_comentario_id,compartilhamentos,visualizacoes,tipo_postagem,url_imagem,url_video,localizacao,lingua
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,308,438,2022-11-26 22:42:00.229421,2022-11-29 00:42:00.229421,3537,7321,803,9122,imagem,https://example.com/imagem_581.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,308,438,2023-06-20 22:42:00.229424,2023-06-20 23:42:00.229424,4696,7394,830,976,vídeo,,https://example.com/video_876.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,308,438,2023-03-02 22:42:00.229427,2023-03-04 04:42:00.229427,4741,4738,33,3874,vídeo,,https://example.com/video_268.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,967,470,2023-06-19 22:42:00.229430,2023-06-20 16:42:00.229430,1710,6676,772,1814,imagem,https://example.com/imagem_657.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,889,250,2022-12-10 22:42:00.229434,2022-12-11 20:42:00.229434,1051,5387,28,3936,imagem,https://example.com/imagem_60.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,889,250,2022-11-29 22:42:00.229437,2022-12-01 02:42:00.229437,6979,9905,843,7041,imagem,https://example.com/imagem_379.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,889,250,2023-07-03 22:42:00.229440,2023-07-06 00:42:00.229440,4435,8892,414,7199,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,889,250,2022-10-27 22:42:00.229443,2022-10-28 02:42:00.229443,6096,3872,598,6379,vídeo,,https://example.com/video_146.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,889,250,2022-09-17 22:42:00.229447,2022-09-19 16:42:00.229447,5839,1319,499,2353,imagem,https://example.com/imagem_887.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,889,250,2023-06-17 22:42:00.229450,2023-06-20 03:42:00.229450,5536,9111,295,3711,vídeo,,https://example.com/video_298.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,90,490,2023-03-26 22:42:00.229453,2023-03-29 20:42:00.229453,8163,7414,806,6857,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Fantástico, já comprei o meu!",positivo,90,490,2023-01-16 22:42:00.229456,2023-01-17 02:42:00.229456,2583,8596,88,5032,imagem,https://example.com/imagem_938.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,977,169,2023-03-22 22:42:00.229459,2023-03-25 01:42:00.229459,8233,9770,251,7023,imagem,https://example.com/imagem_560.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,977,169,2023-01-14 22:42:00.229462,2023-01-16 18:42:00.229462,2683,6970,630,1259,imagem,https://example.com/imagem_298.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,977,169,2023-05-21 22:42:00.229466,2023-05-22 23:42:00.229466,2972,9890,871,9542,imagem,https://example.com/imagem_11.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,977,169,2022-12-19 22:42:00.229470,2022-12-21 20:42:00.229470,4916,5221,494,233,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,977,169,2022-08-25 22:42:00.229473,2022-08-26 10:42:00.229473,7254,6730,320,3634,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,977,169,2022-10-02 22:42:00.229477,2022-10-05 03:42:00.229477,1768,8678,188,9221,vídeo,,https://example.com/video_257.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,977,169,2023-01-28 22:42:00.229480,2023-01-29 22:42:00.229480,1171,2195,42,3591,imagem,https://example.com/imagem_905.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,428,109,2022-10-18 22:42:00.229483,2022-10-20 14:42:00.229483,1961,8093,331,4022,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,428,109,2023-04-08 22:42:00.229488,2023-04-10 05:42:00.229488,4889,2256,561,3622,imagem,https://example.com/imagem_998.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,428,109,2023-01-17 22:42:00.229491,2023-01-17 22:42:00.229491,9766,3248,727,1855,vídeo,,https://example.com/video_482.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,428,109,2022-12-03 22:42:00.229493,2022-12-06 20:42:00.229493,6663,4418,436,2237,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,428,109,2023-07-20 22:42:00.229497,2023-07-23 10:42:00.229497,3737,2709,148,2837,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,428,109,2023-05-23 22:42:00.229500,2023-05-25 09:42:00.229500,1138,9951,28,7557,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,428,109,2022-12-24 22:42:00.229504,2022-12-27 09:42:00.229504,6398,9292,889,7828,imagem,https://example.com/imagem_799.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,428,109,2022-09-28 22:42:00.229507,2022-09-29 17:42:00.229507,2570,5654,518,3951,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,428,109,2023-06-24 22:42:00.229510,2023-06-27 07:42:00.229510,7640,8757,680,2239,imagem,https://example.com/imagem_445.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,675,190,2023-07-14 22:42:00.229514,2023-07-15 02:42:00.229514,4532,4508,508,1750,imagem,https://example.com/imagem_895.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Fantástico, já comprei o meu!",positivo,337,75,2023-04-28 22:42:00.229517,2023-04-29 08:42:00.229517,8058,5516,183,4568,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,337,75,2022-08-28 22:42:00.229521,2022-08-29 04:42:00.229521,3038,7636,756,638,vídeo,,https://example.com/video_722.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,337,75,2023-07-06 22:42:00.229524,2023-07-08 23:42:00.229524,4807,2139,81,6958,imagem,https://example.com/imagem_660.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,337,75,2023-06-12 22:42:00.229528,2023-06-14 23:42:00.229528,4865,7577,242,878,imagem,https://example.com/imagem_129.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,337,75,2023-07-16 22:42:00.229531,2023-07-18 01:42:00.229531,7919,1781,324,8911,vídeo,,https://example.com/video_42.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,337,75,2023-03-29 22:42:00.229535,2023-03-29 22:42:00.229535,2439,2296,765,9556,imagem,https://example.com/imagem_260.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Fantástico, já comprei o meu!",positivo,337,75,2023-01-03 22:42:00.229538,2023-01-06 04:42:00.229538,2023,3302,728,2259,imagem,https://example.com/imagem_884.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,337,75,2023-08-01 22:42:00.229542,2023-08-02 11:42:00.229542,3995,6187,332,7638,vídeo,,https://example.com/video_702.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,337,75,2023-01-08 22:42:00.229545,2023-01-09 15:42:00.229545,5073,9254,661,388,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,337,75,2022-10-01 22:42:00.229550,2022-10-03 12:42:00.229550,8432,1067,828,5933,imagem,https://example.com/imagem_13.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,644,452,2023-05-02 22:42:00.229554,2023-05-05 14:42:00.229554,1307,8997,275,3678,vídeo,,https://example.com/video_882.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,644,452,2023-06-27 22:42:00.229556,2023-06-30 20:42:00.229556,7762,1460,541,5679,vídeo,,https://example.com/video_872.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,644,452,2023-02-22 22:42:00.229559,2023-02-25 12:42:00.229559,2689,7422,981,9041,imagem,https://example.com/imagem_538.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,644,452,2023-05-25 22:42:00.229562,2023-05-28 21:42:00.229562,8971,9157,585,1865,imagem,https://example.com/imagem_286.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,893,77,2023-04-28 22:42:00.229566,2023-04-29 09:42:00.229566,1803,8153,56,1831,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,893,77,2022-11-05 22:42:00.229569,2022-11-06 18:42:00.229569,9640,9854,400,5503,vídeo,,https://example.com/video_626.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,893,77,2022-11-03 22:42:00.229573,2022-11-04 18:42:00.229573,5619,1814,310,4935,imagem,https://example.com/imagem_526.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,893,77,2023-03-30 22:42:00.229576,2023-04-01 03:42:00.229576,5401,4099,9,9869,imagem,https://example.com/imagem_301.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,893,77,2022-09-08 22:42:00.229580,2022-09-10 08:42:00.229580,2613,3500,14,1280,vídeo,,https://example.com/video_337.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,265,415,2022-09-19 22:42:00.229583,2022-09-20 04:42:00.229583,3820,1934,410,4910,vídeo,,https://example.com/video_852.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,265,415,2023-04-18 22:42:00.229586,2023-04-20 10:42:00.229586,1165,1281,541,241,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,265,415,2023-02-26 22:42:00.229590,2023-02-28 19:42:00.229590,7972,3452,631,3123,vídeo,,https://example.com/video_28.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,265,415,2022-09-12 22:42:00.229593,2022-09-15 07:42:00.229593,4229,5232,442,8072,imagem,https://example.com/imagem_497.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,265,415,2023-05-25 22:42:00.229596,2023-05-28 15:42:00.229596,2750,8302,937,2741,imagem,https://example.com/imagem_501.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,265,415,2023-07-17 22:42:00.229599,2023-07-20 17:42:00.229599,9281,4769,273,757,vídeo,,https://example.com/video_946.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,435,388,2023-01-20 22:42:00.229602,2023-01-21 13:42:00.229602,2790,1306,525,1647,vídeo,,https://example.com/video_355.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,435,388,2022-11-24 22:42:00.229606,2022-11-25 00:42:00.229606,4601,7940,680,119,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,435,388,2022-10-11 22:42:00.229615,2022-10-13 14:42:00.229615,2061,9361,327,9810,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,435,388,2022-11-24 22:42:00.229618,2022-11-25 13:42:00.229618,1603,9645,164,5481,imagem,https://example.com/imagem_161.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,435,388,2023-01-26 22:42:00.229621,2023-01-27 20:42:00.229621,4139,1238,610,5922,vídeo,,https://example.com/video_119.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,435,388,2022-10-04 22:42:00.229625,2022-10-07 20:42:00.229625,1716,6636,281,834,vídeo,,https://example.com/video_812.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,435,388,2023-03-13 22:42:00.229628,2023-03-14 07:42:00.229628,8813,1326,151,7383,imagem,https://example.com/imagem_376.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,435,388,2023-07-31 22:42:00.229632,2023-08-03 17:42:00.229632,6142,5986,254,8561,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,435,388,2022-10-06 22:42:00.229636,2022-10-07 20:42:00.229636,7718,3524,59,1059,imagem,https://example.com/imagem_355.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,142,300,2023-02-14 22:42:00.229640,2023-02-17 02:42:00.229640,1858,9594,895,2341,imagem,https://example.com/imagem_502.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,142,300,2022-09-14 22:42:00.229643,2022-09-16 03:42:00.229643,4521,2308,793,2324,imagem,https://example.com/imagem_93.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,142,300,2022-09-21 22:42:00.229647,2022-09-22 23:42:00.229647,1466,4007,987,8874,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,142,300,2023-06-07 22:42:00.229650,2023-06-10 22:42:00.229650,6488,2275,174,3164,vídeo,,https://example.com/video_140.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,341,463,2023-06-13 22:42:00.229654,2023-06-15 05:42:00.229654,6986,3394,282,2452,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,341,463,2022-09-24 22:42:00.229657,2022-09-26 08:42:00.229657,1389,4891,974,3765,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,341,463,2023-05-12 22:42:00.229661,2023-05-13 10:42:00.229661,6796,4936,317,5188,imagem,https://example.com/imagem_495.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,341,463,2023-01-21 22:42:00.229665,2023-01-23 18:42:00.229665,9880,1951,227,4017,imagem,https://example.com/imagem_783.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,341,463,2023-01-24 22:42:00.229668,2023-01-26 20:42:00.229668,4099,7845,30,2981,imagem,https://example.com/imagem_385.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,341,463,2023-08-13 22:42:00.229672,2023-08-15 09:42:00.229672,3419,8825,602,5807,imagem,https://example.com/imagem_890.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,341,463,2023-03-18 22:42:00.229676,2023-03-21 19:42:00.229676,3479,9867,649,5389,vídeo,,https://example.com/video_531.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,341,463,2023-02-01 22:42:00.229679,2023-02-02 02:42:00.229679,4012,3526,22,1008,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Fantástico, já comprei o meu!",positivo,341,463,2022-09-16 22:42:00.229683,2022-09-19 09:42:00.229683,5296,7532,602,1318,imagem,https://example.com/imagem_392.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,341,463,2022-12-12 22:42:00.229687,2022-12-12 23:42:00.229687,5182,9944,499,3094,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,535,11,2023-07-08 22:42:00.229690,2023-07-09 18:42:00.229690,3803,6562,946,2668,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,535,11,2023-05-12 22:42:00.229717,2023-05-13 22:42:00.229717,2745,4717,485,6237,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,535,11,2023-04-15 22:42:00.229723,2023-04-18 21:42:00.229723,9933,4659,251,5985,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,535,11,2023-08-16 22:42:00.229726,2023-08-19 01:42:00.229726,4374,3181,8,5389,imagem,https://example.com/imagem_830.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,535,11,2023-03-04 22:42:00.229730,2023-03-07 05:42:00.229730,8913,8231,564,3097,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Fantástico, já comprei o meu!",positivo,535,11,2023-05-15 22:42:00.229733,2023-05-18 19:42:00.229733,4409,7466,288,8658,imagem,https://example.com/imagem_100.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,535,11,2023-04-03 22:42:00.229736,2023-04-06 10:42:00.229736,1856,1922,154,6161,imagem,https://example.com/imagem_759.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,535,11,2023-05-30 22:42:00.229740,2023-05-31 03:42:00.229740,3577,8593,72,9845,vídeo,,https://example.com/video_758.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,535,11,2022-11-05 22:42:00.229743,2022-11-07 13:42:00.229743,2544,7900,34,2988,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,837,16,2023-04-27 22:42:00.229746,2023-04-30 13:42:00.229746,6813,7349,148,9339,vídeo,,https://example.com/video_427.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,837,16,2023-02-26 22:42:00.229749,2023-03-01 05:42:00.229749,2718,5422,258,3828,imagem,https://example.com/imagem_513.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,837,16,2023-06-30 22:42:00.229753,2023-07-03 07:42:00.229753,3438,4556,764,9814,vídeo,,https://example.com/video_4.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,837,16,2022-08-24 22:42:00.229757,2022-08-27 02:42:00.229757,4395,2133,784,6816,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,837,16,2023-04-04 22:42:00.229761,2023-04-06 07:42:00.229761,5280,2702,569,3316,vídeo,,https://example.com/video_502.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,837,16,2022-08-28 22:42:00.229764,2022-08-29 11:42:00.229764,6741,9038,257,6698,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,837,16,2023-03-07 22:42:00.229768,2023-03-10 01:42:00.229768,9975,2087,510,9363,imagem,https://example.com/imagem_752.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,837,16,2023-08-07 22:42:00.229772,2023-08-10 13:42:00.229772,6640,2363,278,6423,imagem,https://example.com/imagem_300.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,456,23,2023-06-23 22:42:00.229776,2023-06-26 01:42:00.229776,6445,5842,948,1787,imagem,https://example.com/imagem_678.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,456,23,2022-11-07 22:42:00.229779,2022-11-07 23:42:00.229779,9193,6461,162,7063,vídeo,,https://example.com/video_753.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,456,23,2023-06-19 22:42:00.229783,2023-06-19 22:42:00.229783,6331,2289,464,682,vídeo,,https://example.com/video_580.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,456,23,2022-10-02 22:42:00.229786,2022-10-04 02:42:00.229786,1771,5134,453,530,imagem,https://example.com/imagem_127.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,456,23,2022-11-23 22:42:00.229790,2022-11-26 16:42:00.229790,6830,7822,383,9642,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,456,23,2023-07-11 22:42:00.229794,2023-07-12 16:42:00.229794,9408,8007,613,8387,imagem,https://example.com/imagem_807.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,456,23,2022-11-01 22:42:00.229798,2022-11-02 15:42:00.229798,4167,3911,362,8268,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,456,23,2023-06-09 22:42:00.229801,2023-06-11 12:42:00.229801,5306,3701,534,9672,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,456,23,2023-05-15 22:42:00.229805,2023-05-18 18:42:00.229805,5757,9499,15,1518,vídeo,,https://example.com/video_567.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,456,23,2023-01-19 22:42:00.229808,2023-01-21 02:42:00.229808,4162,4311,79,3590,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,172,314,2023-01-28 22:42:00.229812,2023-01-31 10:42:00.229812,9834,7448,305,567,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Fantástico, já comprei o meu!",positivo,172,314,2022-09-21 22:42:00.229816,2022-09-24 00:42:00.229816,1299,6011,706,3327,imagem,https://example.com/imagem_522.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,926,203,2023-01-14 22:42:00.229819,2023-01-16 22:42:00.229819,4583,9956,929,5021,vídeo,,https://example.com/video_682.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,926,203,2023-04-04 22:42:00.229823,2023-04-06 08:42:00.229823,6259,8705,468,4721,imagem,https://example.com/imagem_739.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,926,203,2023-08-18 22:42:00.229826,2023-08-19 12:42:00.229826,1699,7406,374,9887,vídeo,,https://example.com/video_158.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,128,319,2022-11-07 22:42:00.229830,2022-11-10 10:42:00.229830,2226,1945,737,2198,imagem,https://example.com/imagem_366.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,128,319,2022-11-17 22:42:00.229834,2022-11-19 02:42:00.229834,7488,4608,842,8911,vídeo,,https://example.com/video_246.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,128,319,2023-07-25 22:42:00.229838,2023-07-25 22:42:00.229838,7513,1482,941,8637,imagem,https://example.com/imagem_653.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,538,65,2022-12-22 22:42:00.229841,2022-12-25 02:42:00.229841,5640,2698,711,3901,vídeo,,https://example.com/video_688.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,538,65,2022-10-16 22:42:00.229845,2022-10-17 13:42:00.229845,4748,1063,839,3399,vídeo,,https://example.com/video_771.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,538,65,2023-06-24 22:42:00.229848,2023-06-26 21:42:00.229848,6879,8499,537,5273,imagem,https://example.com/imagem_244.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,538,65,2022-09-15 22:42:00.229852,2022-09-18 14:42:00.229852,6347,7289,128,86,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,538,65,2023-08-21 22:42:00.229855,2023-08-24 15:42:00.229855,5078,9937,307,1056,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,1,82,2023-02-18 22:42:00.229859,2023-02-18 23:42:00.229859,4360,4531,643,825,vídeo,,https://example.com/video_220.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,1,82,2023-06-16 22:42:00.229863,2023-06-18 03:42:00.229863,5895,2465,616,5814,vídeo,,https://example.com/video_662.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,1,82,2023-03-19 22:42:00.229866,2023-03-22 18:42:00.229866,6951,1628,784,3066,texto,,,Rio de Janeiro,pt_BR
