postagem_id,postagem,comentario,sentimento,curtidas,reacoes,tipo_postagem,url_imagem,url_video,data_postagem,data_comentario,usuario_postagem_id,usuario_comentario_id,compartilhamentos,visualizacoes,localizacao,lingua
1,50% de desconto em todas as calças jeans!,Não achei nada especial.,negativo,951,298,texto,,,2023-11-07 22:35:01.471967,2023-11-09 17:35:01.471967,2717,5139,63,3045,,pt_BR
1,50% de desconto em todas as calças jeans!,Talvez eu compre mais tarde.,neutro,951,298,texto,,,2023-01-12 22:35:01.471970,2023-01-14 07:35:01.471970,6097,4821,607,6138,,pt_BR
1,50% de desconto em todas as calças jeans!,"Incrível, essa é a melhor compra do ano!",positivo,951,298,texto,,,2023-01-26 22:35:01.471972,2023-01-28 22:35:01.471972,5866,3202,354,8329,,pt_BR
1,50% de desconto em todas as calças jeans!,"Está legal, mas eu esperava mais.",neutro,951,298,texto,,,2023-02-16 22:35:01.471974,2023-02-19 07:35:01.471974,1285,2986,250,8938,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Incrível, essa é a melhor compra do ano!",positivo,132,182,imagem,https://example.com/imagem_2.jpg,,2023-07-22 22:35:01.471976,2023-07-22 22:35:01.471976,3524,3537,925,3937,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Parece bom, mas preciso pensar mais.",neutro,132,182,imagem,https://example.com/imagem_2.jpg,,2023-07-26 22:35:01.471979,2023-07-29 18:35:01.471979,6779,7090,417,2233,,pt_BR
3,Nossas novas camisas são imperdíveis!,Não achei nada especial.,negativo,846,126,imagem,https://example.com/imagem_3.jpg,,2023-02-13 22:35:01.471981,2023-02-14 15:35:01.471981,2842,4009,925,787,Rio de Janeiro,pt_BR
3,Nossas novas camisas são imperdíveis!,"Parece bom, mas preciso pensar mais.",neutro,846,126,imagem,https://example.com/imagem_3.jpg,,2023-11-04 22:35:01.471983,2023-11-06 11:35:01.471983,4654,7566,936,630,Belo Horizonte,pt_BR
3,Nossas novas camisas são imperdíveis!,"Parece bom, mas preciso pensar mais.",neutro,846,126,imagem,https://example.com/imagem_3.jpg,,2023-09-01 22:35:01.471985,2023-09-03 07:35:01.471985,2654,6792,616,3059,,pt_BR
3,Nossas novas camisas são imperdíveis!,Estou decepcionado com essa compra.,negativo,846,126,imagem,https://example.com/imagem_3.jpg,,2023-02-27 22:35:01.471987,2023-03-02 18:35:01.471987,5718,1705,617,4104,Belo Horizonte,pt_BR
3,Nossas novas camisas são imperdíveis!,Não achei nada especial.,negativo,846,126,imagem,https://example.com/imagem_3.jpg,,2023-02-12 22:35:01.471990,2023-02-14 23:35:01.471990,6825,1917,621,8143,Rio de Janeiro,pt_BR
4,A coleção de verão está agora disponível!,Não achei nada especial.,negativo,883,187,imagem,https://example.com/imagem_4.jpg,,2023-08-23 22:35:01.471992,2023-08-26 06:35:01.471992,5901,7009,301,1885,,pt_BR
4,A coleção de verão está agora disponível!,"Incrível, essa é a melhor compra do ano!",positivo,883,187,imagem,https://example.com/imagem_4.jpg,,2023-02-12 22:35:01.471994,2023-02-13 06:35:01.471994,6451,8506,323,763,Rio de Janeiro,pt_BR
4,A coleção de verão está agora disponível!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,883,187,imagem,https://example.com/imagem_4.jpg,,2023-10-11 22:35:01.471997,2023-10-13 16:35:01.471997,9933,2546,313,4819,Belo Horizonte,pt_BR
4,A coleção de verão está agora disponível!,Simplesmente perfeito! Melhor impossível!,positivo,883,187,imagem,https://example.com/imagem_4.jpg,,2023-09-21 22:35:01.471999,2023-09-24 04:35:01.471999,1061,6459,606,9679,,pt_BR
4,A coleção de verão está agora disponível!,"Parece bom, mas preciso pensar mais.",neutro,883,187,imagem,https://example.com/imagem_4.jpg,,2023-08-03 22:35:01.472001,2023-08-04 21:35:01.472001,2922,9445,815,6821,,pt_BR
4,A coleção de verão está agora disponível!,Talvez eu compre mais tarde.,neutro,883,187,imagem,https://example.com/imagem_4.jpg,,2023-10-12 22:35:01.472003,2023-10-15 01:35:01.472003,5945,8480,379,8782,,pt_BR
4,A coleção de verão está agora disponível!,"Fantástico, já comprei o meu!",positivo,883,187,imagem,https://example.com/imagem_4.jpg,,2022-11-25 22:35:01.472005,2022-11-26 19:35:01.472005,7036,8365,218,3306,,pt_BR
4,A coleção de verão está agora disponível!,"Parece bom, mas preciso pensar mais.",neutro,883,187,imagem,https://example.com/imagem_4.jpg,,2023-03-09 22:35:01.472008,2023-03-11 04:35:01.472008,8663,8858,956,1833,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,Não tenho certeza se isso é para mim.,neutro,883,187,imagem,https://example.com/imagem_4.jpg,,2022-12-28 22:35:01.472010,2022-12-31 02:35:01.472010,4328,6426,884,8250,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Essa loja nunca decepciona!,positivo,833,33,imagem,https://example.com/imagem_5.jpg,,2022-12-19 22:35:01.472012,2022-12-22 07:35:01.472012,9680,9350,507,6593,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Estava esperando algo melhor desta marca.,negativo,833,33,imagem,https://example.com/imagem_5.jpg,,2023-05-02 22:35:01.472014,2023-05-03 06:35:01.472014,2826,8975,724,9176,,pt_BR
5,Confira nossos novos sapatos esportivos!,Eu amo esses produtos!,positivo,833,33,imagem,https://example.com/imagem_5.jpg,,2023-10-23 22:35:01.472016,2023-10-26 20:35:01.472016,9271,5200,388,3397,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Não achei nada especial.,negativo,833,33,imagem,https://example.com/imagem_5.jpg,,2023-08-09 22:35:01.472018,2023-08-11 07:35:01.472018,6915,4730,163,2845,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,"Parece bom, mas preciso pensar mais.",neutro,833,33,imagem,https://example.com/imagem_5.jpg,,2023-01-31 22:35:01.472021,2023-02-03 09:35:01.472021,9038,8337,56,504,São Paulo,pt_BR
5,Confira nossos novos sapatos esportivos!,Vou aguardar mais opiniões antes de decidir.,neutro,833,33,imagem,https://example.com/imagem_5.jpg,,2023-03-21 22:35:01.472023,2023-03-22 15:35:01.472023,6729,6789,200,1849,São Paulo,pt_BR
5,Confira nossos novos sapatos esportivos!,Talvez eu compre mais tarde.,neutro,833,33,imagem,https://example.com/imagem_5.jpg,,2023-03-01 22:35:01.472025,2023-03-02 11:35:01.472025,4201,7329,351,343,,pt_BR
5,Confira nossos novos sapatos esportivos!,Vou recomendar para todos os meus amigos!,positivo,833,33,imagem,https://example.com/imagem_5.jpg,,2023-08-17 22:35:01.472027,2023-08-19 12:35:01.472027,3580,7779,905,2844,São Paulo,pt_BR
5,Confira nossos novos sapatos esportivos!,Estou decepcionado com essa compra.,negativo,833,33,imagem,https://example.com/imagem_5.jpg,,2023-06-20 22:35:01.472029,2023-06-23 16:35:01.472029,9514,3474,850,3312,,pt_BR
5,Confira nossos novos sapatos esportivos!,"Incrível, essa é a melhor compra do ano!",positivo,833,33,imagem,https://example.com/imagem_5.jpg,,2023-05-13 22:35:01.472032,2023-05-14 15:35:01.472032,2434,6446,781,1466,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,318,22,imagem,https://example.com/imagem_0.jpg,,2023-03-20 22:35:01.472036,2023-03-23 10:35:01.472036,6438,1567,161,8620,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,Estou decepcionado com essa compra.,negativo,442,395,texto,,,2023-08-13 22:35:01.472038,2023-08-16 21:35:01.472038,5413,3742,552,205,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,Vou recomendar para todos os meus amigos!,positivo,442,395,texto,,,2023-09-25 22:35:01.472041,2023-09-28 07:35:01.472041,2087,3775,262,1424,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,Estou decepcionado com essa compra.,negativo,442,395,texto,,,2023-09-28 22:35:01.472043,2023-09-30 20:35:01.472043,2376,9935,19,4991,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,"Fantástico, já comprei o meu!",positivo,442,395,texto,,,2022-12-18 22:35:01.472050,2022-12-21 11:35:01.472050,4631,6299,442,4195,,pt_BR
1,50% de desconto em todas as calças jeans!,Estou decepcionado com essa compra.,negativo,442,395,texto,,,2023-10-14 22:35:01.472052,2023-10-17 00:35:01.472052,2491,9895,270,2286,,pt_BR
1,50% de desconto em todas as calças jeans!,Não achei nada especial.,negativo,442,395,texto,,,2023-06-16 22:35:01.472055,2023-06-17 18:35:01.472055,9878,9235,7,3245,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,Não vale o preço.,negativo,442,395,texto,,,2023-02-08 22:35:01.472057,2023-02-09 09:35:01.472057,6181,1735,422,7604,,pt_BR
1,50% de desconto em todas as calças jeans!,Não achei nada especial.,negativo,442,395,texto,,,2023-03-22 22:35:01.472059,2023-03-24 07:35:01.472059,9238,8181,872,4799,Rio de Janeiro,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Simplesmente perfeito! Melhor impossível!,positivo,306,79,imagem,https://example.com/imagem_2.jpg,,2023-08-07 22:35:01.472061,2023-08-09 11:35:01.472061,4153,1137,478,4047,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não tenho certeza se isso é para mim.,neutro,306,79,imagem,https://example.com/imagem_2.jpg,,2023-02-24 22:35:01.472063,2023-02-27 13:35:01.472063,2079,9851,807,6014,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Eu amo esses produtos!,positivo,306,79,imagem,https://example.com/imagem_2.jpg,,2023-07-10 22:35:01.472072,2023-07-12 13:35:01.472072,8830,2668,64,5571,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Parece bom, mas preciso pensar mais.",neutro,306,79,imagem,https://example.com/imagem_2.jpg,,2023-05-10 22:35:01.472075,2023-05-11 21:35:01.472075,9923,9379,922,734,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Incrível, essa é a melhor compra do ano!",positivo,306,79,imagem,https://example.com/imagem_2.jpg,,2023-09-19 22:35:01.472077,2023-09-20 11:35:01.472077,7207,8359,789,4796,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Fantástico, já comprei o meu!",positivo,306,79,imagem,https://example.com/imagem_2.jpg,,2023-08-29 22:35:01.472080,2023-08-30 08:35:01.472080,7443,7603,520,1742,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Essa loja nunca decepciona!,positivo,306,79,imagem,https://example.com/imagem_2.jpg,,2023-06-17 22:35:01.472082,2023-06-20 17:35:01.472082,7176,7820,549,4652,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Simplesmente perfeito! Melhor impossível!,positivo,306,79,imagem,https://example.com/imagem_2.jpg,,2022-12-08 22:35:01.472084,2022-12-10 03:35:01.472084,3898,2588,401,9306,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Fantástico, já comprei o meu!",positivo,306,79,imagem,https://example.com/imagem_2.jpg,,2023-05-13 22:35:01.472087,2023-05-15 15:35:01.472087,6856,6893,65,8602,Rio de Janeiro,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Incrível, essa é a melhor compra do ano!",positivo,306,79,imagem,https://example.com/imagem_2.jpg,,2023-11-02 22:35:01.472089,2023-11-05 12:35:01.472089,3043,5693,940,2729,Belo Horizonte,pt_BR
3,Nossas novas camisas são imperdíveis!,Vou aguardar mais opiniões antes de decidir.,neutro,142,75,imagem,https://example.com/imagem_3.jpg,,2022-11-30 22:35:01.472091,2022-12-03 10:35:01.472091,6123,9590,927,7361,Belo Horizonte,pt_BR
3,Nossas novas camisas são imperdíveis!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,142,75,imagem,https://example.com/imagem_3.jpg,,2023-09-14 22:35:01.472094,2023-09-17 19:35:01.472094,3519,8931,3,7983,Rio de Janeiro,pt_BR
4,A coleção de verão está agora disponível!,Talvez eu compre mais tarde.,neutro,347,125,imagem,https://example.com/imagem_4.jpg,,2023-07-25 22:35:01.472096,2023-07-26 02:35:01.472096,3451,5598,565,6405,,pt_BR
4,A coleção de verão está agora disponível!,Estou decepcionado com essa compra.,negativo,347,125,imagem,https://example.com/imagem_4.jpg,,2023-04-17 22:35:01.472098,2023-04-19 18:35:01.472098,9886,1808,303,8125,Rio de Janeiro,pt_BR
4,A coleção de verão está agora disponível!,Talvez eu compre mais tarde.,neutro,347,125,imagem,https://example.com/imagem_4.jpg,,2023-06-08 22:35:01.472100,2023-06-09 17:35:01.472100,3893,1342,430,704,Rio de Janeiro,pt_BR
4,A coleção de verão está agora disponível!,"Parece bom, mas preciso pensar mais.",neutro,347,125,imagem,https://example.com/imagem_4.jpg,,2023-05-07 22:35:01.472103,2023-05-10 14:35:01.472103,3187,3710,771,724,Rio de Janeiro,pt_BR
4,A coleção de verão está agora disponível!,"Incrível, essa é a melhor compra do ano!",positivo,347,125,imagem,https://example.com/imagem_4.jpg,,2023-06-22 22:35:01.472105,2023-06-25 21:35:01.472105,5028,2854,82,7979,Rio de Janeiro,pt_BR
4,A coleção de verão está agora disponível!,Não achei nada especial.,negativo,347,125,imagem,https://example.com/imagem_4.jpg,,2023-10-08 22:35:01.472107,2023-10-10 18:35:01.472107,1668,3602,138,77,Belo Horizonte,pt_BR
4,A coleção de verão está agora disponível!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,347,125,imagem,https://example.com/imagem_4.jpg,,2023-01-30 22:35:01.472109,2023-02-02 19:35:01.472109,2617,2139,202,9030,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,347,125,imagem,https://example.com/imagem_4.jpg,,2023-07-29 22:35:01.472112,2023-07-31 16:35:01.472112,6896,9908,192,6084,Belo Horizonte,pt_BR
4,A coleção de verão está agora disponível!,Vou recomendar para todos os meus amigos!,positivo,347,125,imagem,https://example.com/imagem_4.jpg,,2023-03-03 22:35:01.472114,2023-03-06 22:35:01.472114,2348,3538,1000,4334,São Paulo,pt_BR
5,Confira nossos novos sapatos esportivos!,Não achei nada especial.,negativo,126,51,imagem,https://example.com/imagem_5.jpg,,2023-06-07 22:35:01.472116,2023-06-08 19:35:01.472116,8624,6159,651,8946,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,877,42,imagem,https://example.com/imagem_0.jpg,,2023-11-21 22:35:01.472118,2023-11-24 16:35:01.472118,7018,1745,159,9939,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,877,42,imagem,https://example.com/imagem_0.jpg,,2023-10-04 22:35:01.472121,2023-10-06 10:35:01.472121,3447,8201,430,1999,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,877,42,imagem,https://example.com/imagem_0.jpg,,2023-07-24 22:35:01.472123,2023-07-27 19:35:01.472123,5354,3767,58,6377,,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,877,42,imagem,https://example.com/imagem_0.jpg,,2022-12-24 22:35:01.472125,2022-12-27 05:35:01.472125,7836,3753,198,4416,,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,877,42,imagem,https://example.com/imagem_0.jpg,,2023-05-18 22:35:01.472127,2023-05-21 11:35:01.472127,5109,1216,982,4203,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,"Está legal, mas eu esperava mais.",neutro,946,18,texto,,,2022-12-21 22:35:01.472130,2022-12-22 02:35:01.472130,4446,8050,350,4972,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,"Está legal, mas eu esperava mais.",neutro,946,18,texto,,,2023-07-21 22:35:01.472132,2023-07-22 21:35:01.472132,6385,2377,758,9068,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,"Incrível, essa é a melhor compra do ano!",positivo,946,18,texto,,,2023-08-15 22:35:01.472134,2023-08-16 04:35:01.472134,5176,3656,292,6180,,pt_BR
1,50% de desconto em todas as calças jeans!,Eu amo esses produtos!,positivo,946,18,texto,,,2022-11-24 22:35:01.472136,2022-11-26 12:35:01.472136,8250,7256,788,4,,pt_BR
1,50% de desconto em todas as calças jeans!,Eu amo esses produtos!,positivo,946,18,texto,,,2023-02-01 22:35:01.472139,2023-02-02 20:35:01.472139,2418,6349,154,8192,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Vou recomendar para todos os meus amigos!,positivo,788,258,imagem,https://example.com/imagem_2.jpg,,2023-10-05 22:35:01.472141,2023-10-06 23:35:01.472141,9363,3197,684,481,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Talvez eu compre mais tarde.,neutro,788,258,imagem,https://example.com/imagem_2.jpg,,2023-03-17 22:35:01.472143,2023-03-20 13:35:01.472143,8101,9423,185,860,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Incrível, essa é a melhor compra do ano!",positivo,788,258,imagem,https://example.com/imagem_2.jpg,,2023-06-23 22:35:01.472145,2023-06-25 14:35:01.472145,2444,6989,718,3183,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Estava esperando algo melhor desta marca.,negativo,788,258,imagem,https://example.com/imagem_2.jpg,,2022-12-04 22:35:01.472147,2022-12-06 05:35:01.472147,3955,7056,174,6865,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Fantástico, já comprei o meu!",positivo,788,258,imagem,https://example.com/imagem_2.jpg,,2022-12-14 22:35:01.472150,2022-12-17 13:35:01.472150,4789,9256,191,5211,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não vale o preço.,negativo,788,258,imagem,https://example.com/imagem_2.jpg,,2022-12-22 22:35:01.472152,2022-12-24 12:35:01.472152,7635,1874,370,8492,Rio de Janeiro,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Talvez eu compre mais tarde.,neutro,788,258,imagem,https://example.com/imagem_2.jpg,,2023-11-10 22:35:01.472154,2023-11-12 13:35:01.472154,2110,1266,298,840,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não achei nada especial.,negativo,788,258,imagem,https://example.com/imagem_2.jpg,,2023-09-23 22:35:01.472156,2023-09-25 13:35:01.472156,7774,9271,410,7394,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Talvez eu compre mais tarde.,neutro,788,258,imagem,https://example.com/imagem_2.jpg,,2022-12-21 22:35:01.472159,2022-12-23 15:35:01.472159,6771,7961,233,7720,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Está legal, mas eu esperava mais.",neutro,788,258,imagem,https://example.com/imagem_2.jpg,,2023-08-17 22:35:01.472161,2023-08-20 04:35:01.472161,8087,9418,343,6006,Rio de Janeiro,pt_BR
3,Nossas novas camisas são imperdíveis!,"Fantástico, já comprei o meu!",positivo,632,278,imagem,https://example.com/imagem_3.jpg,,2023-02-01 22:35:01.472163,2023-02-03 16:35:01.472163,6908,7968,546,1013,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,"Parece bom, mas preciso pensar mais.",neutro,632,278,imagem,https://example.com/imagem_3.jpg,,2023-06-17 22:35:01.472166,2023-06-20 21:35:01.472166,1842,4428,277,9355,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,Vou aguardar mais opiniões antes de decidir.,neutro,632,278,imagem,https://example.com/imagem_3.jpg,,2022-12-28 22:35:01.472168,2022-12-31 15:35:01.472168,1970,1619,757,750,,pt_BR
3,Nossas novas camisas são imperdíveis!,Vou aguardar mais opiniões antes de decidir.,neutro,632,278,imagem,https://example.com/imagem_3.jpg,,2023-03-11 22:35:01.472174,2023-03-12 05:35:01.472174,1999,3411,803,3530,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,"Parece bom, mas preciso pensar mais.",neutro,632,278,imagem,https://example.com/imagem_3.jpg,,2023-08-25 22:35:01.472176,2023-08-28 06:35:01.472176,2359,8806,563,4828,Rio de Janeiro,pt_BR
3,Nossas novas camisas são imperdíveis!,Não vale o preço.,negativo,632,278,imagem,https://example.com/imagem_3.jpg,,2023-08-05 22:35:01.472179,2023-08-06 13:35:01.472179,2681,4060,954,64,,pt_BR
3,Nossas novas camisas são imperdíveis!,"Está legal, mas eu esperava mais.",neutro,632,278,imagem,https://example.com/imagem_3.jpg,,2023-09-24 22:35:01.472181,2023-09-25 19:35:01.472181,4261,4833,600,631,,pt_BR
3,Nossas novas camisas são imperdíveis!,Não tenho certeza se isso é para mim.,neutro,632,278,imagem,https://example.com/imagem_3.jpg,,2023-09-17 22:35:01.472183,2023-09-18 09:35:01.472183,3868,6165,504,5973,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,632,278,imagem,https://example.com/imagem_3.jpg,,2023-07-29 22:35:01.472185,2023-08-01 07:35:01.472185,6283,9852,702,107,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,81,477,imagem,https://example.com/imagem_4.jpg,,2023-07-18 22:35:01.472188,2023-07-19 01:35:01.472188,1192,6388,162,3949,Belo Horizonte,pt_BR
4,A coleção de verão está agora disponível!,"Incrível, essa é a melhor compra do ano!",positivo,81,477,imagem,https://example.com/imagem_4.jpg,,2022-12-25 22:35:01.472190,2022-12-26 17:35:01.472190,7529,6908,156,8848,,pt_BR
4,A coleção de verão está agora disponível!,Eu amo esses produtos!,positivo,81,477,imagem,https://example.com/imagem_4.jpg,,2023-08-12 22:35:01.472192,2023-08-15 02:35:01.472192,9233,3972,96,5608,Belo Horizonte,pt_BR
4,A coleção de verão está agora disponível!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,81,477,imagem,https://example.com/imagem_4.jpg,,2023-02-05 22:35:01.472194,2023-02-07 04:35:01.472194,9374,8452,318,9844,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,Não achei nada especial.,negativo,81,477,imagem,https://example.com/imagem_4.jpg,,2023-01-05 22:35:01.472197,2023-01-06 09:35:01.472197,3247,6150,903,3366,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,Eu amo esses produtos!,positivo,81,477,imagem,https://example.com/imagem_4.jpg,,2023-03-13 22:35:01.472199,2023-03-16 03:35:01.472199,7473,5137,571,5492,,pt_BR
4,A coleção de verão está agora disponível!,Não tenho certeza se isso é para mim.,neutro,81,477,imagem,https://example.com/imagem_4.jpg,,2022-12-10 22:35:01.472201,2022-12-12 16:35:01.472201,6717,3846,851,3989,,pt_BR
4,A coleção de verão está agora disponível!,Estava esperando algo melhor desta marca.,negativo,81,477,imagem,https://example.com/imagem_4.jpg,,2023-08-10 22:35:01.472203,2023-08-12 17:35:01.472203,5504,2662,537,4289,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,Não tenho certeza se isso é para mim.,neutro,490,413,imagem,https://example.com/imagem_5.jpg,,2023-05-12 22:35:01.472206,2023-05-12 23:35:01.472206,6324,3114,698,3510,São Paulo,pt_BR
5,Confira nossos novos sapatos esportivos!,Não vale o preço.,negativo,490,413,imagem,https://example.com/imagem_5.jpg,,2023-07-02 22:35:01.472208,2023-07-04 10:35:01.472208,1570,6012,988,7139,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,Vou recomendar para todos os meus amigos!,positivo,490,413,imagem,https://example.com/imagem_5.jpg,,2023-06-06 22:35:01.472210,2023-06-07 01:35:01.472210,1000,6977,286,5288,São Paulo,pt_BR
5,Confira nossos novos sapatos esportivos!,Eu amo esses produtos!,positivo,490,413,imagem,https://example.com/imagem_5.jpg,,2023-09-12 22:35:01.472212,2023-09-13 16:35:01.472212,4641,3829,744,8857,,pt_BR
5,Confira nossos novos sapatos esportivos!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,490,413,imagem,https://example.com/imagem_5.jpg,,2023-03-30 22:35:01.472214,2023-04-02 20:35:01.472214,3977,3546,430,9629,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,Vou recomendar para todos os meus amigos!,positivo,490,413,imagem,https://example.com/imagem_5.jpg,,2022-12-18 22:35:01.472217,2022-12-19 02:35:01.472217,2247,9472,941,54,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Essa loja nunca decepciona!,positivo,490,413,imagem,https://example.com/imagem_5.jpg,,2023-05-16 22:35:01.472219,2023-05-18 22:35:01.472219,5596,1531,513,795,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Estou decepcionado com essa compra.,negativo,490,413,imagem,https://example.com/imagem_5.jpg,,2023-11-05 22:35:01.472221,2023-11-06 23:35:01.472221,5446,7383,697,4367,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,"Está legal, mas eu esperava mais.",neutro,490,413,imagem,https://example.com/imagem_5.jpg,,2023-10-06 22:35:01.472223,2023-10-09 04:35:01.472223,4511,3134,571,5922,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Não vale o preço.,negativo,490,413,imagem,https://example.com/imagem_5.jpg,,2023-01-24 22:35:01.472226,2023-01-27 15:35:01.472226,4515,1393,740,5973,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,62,486,imagem,https://example.com/imagem_0.jpg,,2023-10-19 22:35:01.472228,2023-10-21 08:35:01.472228,4431,9875,335,2196,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,62,486,imagem,https://example.com/imagem_0.jpg,,2023-05-18 22:35:01.472230,2023-05-21 00:35:01.472230,1923,7982,986,9712,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,"Fantástico, já comprei o meu!",positivo,703,108,texto,,,2023-05-29 22:35:01.472232,2023-06-01 18:35:01.472232,5744,3627,948,4145,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,Estava esperando algo melhor desta marca.,negativo,703,108,texto,,,2023-09-24 22:35:01.472235,2023-09-25 17:35:01.472235,3385,7513,22,174,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,Não achei nada especial.,negativo,703,108,texto,,,2023-03-22 22:35:01.472237,2023-03-25 17:35:01.472237,7242,6407,290,9851,,pt_BR
1,50% de desconto em todas as calças jeans!,Vou recomendar para todos os meus amigos!,positivo,703,108,texto,,,2023-03-17 22:35:01.472239,2023-03-20 12:35:01.472239,1442,2677,366,3473,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Estou decepcionado com essa compra.,negativo,411,166,imagem,https://example.com/imagem_2.jpg,,2023-09-15 22:35:01.472244,2023-09-16 09:35:01.472244,8373,1238,813,9774,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Essa loja nunca decepciona!,positivo,411,166,imagem,https://example.com/imagem_2.jpg,,2023-08-17 22:35:01.472246,2023-08-20 09:35:01.472246,6823,7007,289,5368,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Está legal, mas eu esperava mais.",neutro,411,166,imagem,https://example.com/imagem_2.jpg,,2023-02-17 22:35:01.472249,2023-02-20 00:35:01.472249,3574,4602,325,7827,Rio de Janeiro,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não achei nada especial.,negativo,411,166,imagem,https://example.com/imagem_2.jpg,,2023-09-08 22:35:01.472251,2023-09-11 20:35:01.472251,4325,8877,25,1611,Belo Horizonte,pt_BR
